Title,Year,Km,Power,Fuel Type,Price,Link
Ford Focus Turnier 1.6 TDCi ECOnetic 99g Start-Stopp-Sy Trend,2012,299550,105,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-turnier-1-6-tdci-econetic-99g-start-stopp-sy-trend-ID7HlQ6O.html
Audi A4 2.0 TDI Avant,2008,360000,170,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-2-0-tdi-avant-ID7HrAdY.html
Ford Fiesta 1.5 TDCi Trend,2013,220000,75,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-5-tdci-trend-ID7HqUmb.html
Opel Corsa 1.2 Essentia,2010,126000,86,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-2-essentia-ID7HoD8V.html
Alfa Romeo Brera 2.2 JTS 16V,2006,217000,185,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/alfa-romeo-brera-2-2-jts-16v-ID7HmYL2.html
Skoda Fabia 1.2 TDI DPF Combi GreenLine,2011,255000,75,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-2-tdi-dpf-combi-greenline-ID7Hm31s.html
Volkswagen Passat,2008,215000,140,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7HqCJV.html
Subaru Impreza XV 2.0D,2011,229432,150,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/subaru-impreza-xv-2-0d-ID7HryF6.html
Honda CR-V,2005,210000,103,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/honda-cr-v-ID7HscEL.html
Volkswagen Passat Variant 1.6 TDI BlueMotion Technology Comfortline,2010,283246,105,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-6-tdi-bluemotion-technology-comfortline-ID7HsbXe.html
Renault Clio 1.2 16V TCE Exception,2008,183793,100,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-1-2-16v-tce-exception-ID7HlQzQ.html
Citroën C4 Grand Picasso 2.0 HDi Exclusive,2011,198000,149,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/citron-c4-grand-picasso-2-0-hdi-exclusive-ID7HrVEl.html
Alfa Romeo Giulietta 1.6 JTDM 16V Turismo,2010,247500,105,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/alfa-romeo-giulietta-1-6-jtdm-16v-turismo-ID7HpmAF.html
Ford Focus 1.6 16V Ambiente,2008,249265,100,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-6-16v-ambiente-ID7Hkc2E.html
Hyundai I30 1.4 Classic,2009,94000,99,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-1-4-classic-ID7HrIPs.html
Dacia Duster 1.6 4x2,2011,154000,105,Benzina+GPL,3 900EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-6-4x2-ID7HprNb.html
Opel Insignia 2.0 CDTI,2010,230622,110,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-ID7HscRD.html
Renault Twingo TCE 100 Gordini,2008,99000,102,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-twingo-tce-100-gordini-ID7HqA4K.html
Opel Insignia 2.0 Turbo Cosmo,2010,205000,220,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-turbo-cosmo-ID7Hs9Bu.html
Chevrolet Spark 1.2 LS+ o5D,2011,89500,82,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/chevrolet-spark-1-2-ls-o5d-ID7HrRBO.html
Volkswagen Golf 2.0 TDI Comfortline,2007,250764,140,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-tdi-comfortline-ID7HrABF.html
Citroën C5 2.0 HDI BVM6 H3+ Exclusive,2009,227000,140,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/citron-c5-2-0-hdi-bvm6-h3-exclusive-ID7HqHO6.html
Peugeot 407 SW 1.6HDi SR Confort,2007,113000,109,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-407-sw-1-6hdi-sr-confort-ID7HseMm.html
Opel Astra 1.4 Sport,2009,169800,90,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-4-sport-ID7Hs7si.html
Mazda 6 CD129 TE Plus,2012,250023,130,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/mazda-6-cd129-te-plus-ID7HkwZY.html
BMW Seria 3 316i touring,2008,218973,122,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-316i-touring-ID7HryWe.html
Renault Clio Estate 1.5 dCi Authentique,2014,357000,75,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-estate-1-5-dci-authentique-ID7Hktmy.html
Skoda Fabia 1.4 TDI Ambiente,2010,220000,70,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-4-tdi-ambiente-ID7HqX2L.html
Volkswagen Passat Variant 2.0 TDI Comfortline,2007,280000,140,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-comfortline-ID7HqX5I.html
BMW Seria 7,2006,392000,218,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-7-ID7HryMt.html
BMW Seria 3 320d,2007,268000,163,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-ID7Hs51O.html
Volkswagen up!,2013,183300,60,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-up-ID7HoAgA.html
Mini Cooper Standard,2007,142500,120,Benzina,3 900EUR,https://www.autovit.ro/autoturisme/anunt/mini-cooper-standard-ID7HnQfV.html
Ford Focus 1.6 TDCI 90 CP Trend,2010,154000,109,Diesel,3 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-6-tdci-90-cp-trend-ID7HrU13.html
Ford Focus 1.4i Trend,2008,152000,80,Benzina,19 500RON,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-4i-trend-ID7HrzV8.html
Dacia Logan,2012,43000,85,Benzina,19 500RON,https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HrT7G.html
Skoda Roomster 1.6 TDI Elegance,2013,164000,105,Diesel,3 940EUR,https://www.autovit.ro/autoturisme/anunt/skoda-roomster-1-6-tdi-elegance-ID7HrKWT.html
Volkswagen Sharan 2.0 TDI Comfortline,2007,265000,140,Diesel,3 949EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-sharan-2-0-tdi-comfortline-ID7HrN0S.html
Opel Corsa 1.3 CDTI DPF EcoFLEX Innovation,2011,213074,95,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-3-cdti-dpf-ecoflex-innovation-ID7HqZBQ.html
Volkswagen Passat,2008,235000,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ID7HijRP.html
Volkswagen Golf 1.6 TDI 4Motion BlueMotion Technology Comfortline,2011,214000,105,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-tdi-4motion-bluemotion-technology-comfortline-ID7HrxBV.html
Seat Leon 1.2 TSI Ecomotive Reference,2011,190000,105,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-2-tsi-ecomotive-reference-ID7Hr6LY.html
Skoda Fabia 1.2 TDI DPF Combi GreenLine,2011,224023,75,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-2-tdi-dpf-combi-greenline-ID7Hr8kL.html
Volkswagen Golf,2010,216000,105,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HrzJP.html
Volkswagen Touran 1.9 TDI,2008,264000,105,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-1-9-tdi-ID7Hr96t.html
Skoda Fabia 1.2 TDI DPF Combi GreenLine,2011,196281,75,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-2-tdi-dpf-combi-greenline-ID7Hryjx.html
Volkswagen Sharan 2.0 TDI Highline,2009,302191,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-sharan-2-0-tdi-highline-ID7HrzYB.html
Dacia Logan MCV 1.5 dCi Prestige,2012,221850,90,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-mcv-1-5-dci-prestige-ID7HotW5.html
Renault Megane 1.9 dCi Privilege,2010,249550,130,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-1-9-dci-privilege-ID7HrBcN.html
Volkswagen Golf 1.6 Automatik Comfortline,2006,193000,102,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-automatik-comfortline-ID7HrAPi.html
Renault Clio Estate 1.2 16V Dynamique,2011,124376,75,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-estate-1-2-16v-dynamique-ID7HrAyp.html
Volkswagen Touran,2008,187000,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-ID7HrS9Z.html
Seat Alhambra,2010,275000,115,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/seat-alhambra-ID7HfefF.html
Peugeot 308,2009,215000,110,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-308-ID7HrSkT.html
Opel Zafira 1.7 CDTI ecoFLEX Family Plus,2012,247000,125,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-7-cdti-ecoflex-family-plus-ID7HrM9L.html
Audi A4 2.0 TDI Avant,2007,277000,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-2-0-tdi-avant-ID7Hr2I6.html
Ford Focus 1.0 EcoBoost Active Business,2014,170000,125,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-active-business-ID7HqUHe.html
Volkswagen Polo 1.2 TDI Blue Motion,2011,193008,75,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-2-tdi-blue-motion-ID7HrXv6.html
Opel Corsa 1.4 16V Active,2011,87000,87,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-4-16v-active-ID7HqEQS.html
Volkswagen Jetta 1.9 TDI DPF Comfortline,2007,202500,105,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-1-9-tdi-dpf-comfortline-ID7HrzDX.html
BMW Seria 1 120i Aut.,2005,190000,150,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-120i-aut-ID7HrVkZ.html
Volvo V50,2011,278766,115,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volvo-v50-ID7HpDqA.html
Ford Fiesta 1.25 Titanium,2012,210000,82,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-25-titanium-ID7HrTO9.html
Volkswagen Golf 1.6 Tour,2008,183954,102,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-tour-ID7HrUde.html
Seat Leon 1.2 TSI Copa,2011,62999,105,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-2-tsi-copa-ID7Hs3Wu.html
Audi A4,2008,289000,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-ID7HrULO.html
Opel Corsa 1.3 CDTI DPF (ecoFLEX) Edition,2012,250222,75,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-3-cdti-dpf-ecoflex-edition-ID7Hp9o8.html
Volkswagen Sharan,2006,288700,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-sharan-ID7HqOSg.html
Renault Megane 1.5 dCi Dynamique,2010,198500,90,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-1-5-dci-dynamique-ID7HrCKp.html
Ford B-Max 1.0 EcoBoost Titanium,2013,178000,100,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/ford-b-max-1-0-ecoboost-titanium-ID7Hs5cB.html
Volvo C30,2008,153965,101,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volvo-c30-ID7HrT2k.html
Mazda 3,2009,207000,116,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-ID7HrWSJ.html
Mazda 3,2008,85000,84,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-ID7HrWUs.html
Jeep Patriot,2008,245000,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/jeep-patriot-ID7HrBBu.html
BMW X5,2002,400000,186,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x5-ID7HlPKT.html
Opel Zafira 1.8,2009,229000,140,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-8-ID7HrYU7.html
Skoda Octavia 1.6 Combi,2007,197000,102,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-combi-ID7HrZ2V.html
Volkswagen Polo 1.4 Attractive,2009,167000,80,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-4-attractive-ID7HrZaJ.html
Fiat 500L,2015,350000,85,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/fiat-500l-ID7Hm5r1.html
Skoda Fabia,2013,178000,60,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-ID7Hs59o.html
Mercedes-Benz A 160 BlueEFFICIENCY,2010,208000,95,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-a-160-blueefficiency-ID7Hpyjs.html
Volkswagen Polo 1.2 Team,2010,137000,69,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-2-team-ID7Hq9lh.html
Suzuki X-90,1996,137500,100,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/suzuki-x-90-ID7Hs9Ry.html
Opel Vivaro 2.0 CDTI L2H1 EcoFlex,2007,318000,114,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-vivaro-2-0-cdti-l2h1-ecoflex-ID7Hrxuu.html
Volkswagen Passat Variant 2.0 TDI Comfortline DPF,2009,366000,140,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-comfortline-dpf-ID7HrV8S.html
Mercedes-Benz Vito 110 CDI Lang SHUTTLE,2009,310000,95,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-vito-110-cdi-lang-shuttle-ID7HscqD.html
Skoda Octavia,2009,118000,75,Benzina+GPL,3 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7Hsd13.html
Renault Clio 1.2 16V 75 Dynamique,2012,117000,75,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-1-2-16v-75-dynamique-ID7HrIaq.html
Audi A6 3.0 TDI DPF quattro Aut,2008,302000,233,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/audi-a6-3-0-tdi-dpf-quattro-aut-ID7HpbNf.html
Opel Astra Caravan Classic III 1.7 CDTI,2009,165000,110,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-caravan-classic-iii-1-7-cdti-ID7HrzRx.html
BMW X5 3.0i,2003,173500,231,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x5-3-0i-ID7Hrz4Z.html
Opel Corsa 1.3 CDTI ECOTEC Start/Stop Color Edition,2011,197244,95,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-3-cdti-ecotec-start-stop-color-edition-ID7HrTaK.html
Skoda Fabia 1.2 TDI DPF Combi GreenLine,2011,290000,75,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-2-tdi-dpf-combi-greenline-ID7HrCLm.html
Dacia Logan 1.2 75CP Ambiance,2015,270000,75,Benzina+GPL,3 950EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-2-75cp-ambiance-ID7HsfYt.html
Kia Ceed Cee'd 1.6 DSL Style,2011,180000,115,Diesel,3 950EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-ceed-1-6-dsl-style-ID7HpTNd.html
Seat Leon 1.4 Reference,2009,190000,85,Benzina,3 950EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-4-reference-ID7Hsg28.html
Seat Leon 1.4,2011,143000,85,Benzina,3 980EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-4-ID7HrGDb.html
Opel Astra,2011,288000,110,Diesel,3 988EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-ID7HkNVs.html
Subaru Forester,2010,255000,147,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/subaru-forester-ID7Hr0RY.html
Mini Clubman Cooper D,2008,240000,110,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mini-clubman-cooper-d-ID7HqZId.html
Peugeot 308 1.6 HDI FAP Acces,2011,242000,92,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-308-1-6-hdi-fap-acces-ID7HnA9d.html
Volkswagen Golf 1.6 TDI 4Motion BlueMotion Technology Comfortline,2010,307000,105,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-tdi-4motion-bluemotion-technology-comfortline-ID7HpDAr.html
Skoda Roomster,2011,212000,86,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-roomster-ID7HkLgE.html
BMW Seria 1 118d DPF Edition Sport,2009,293174,143,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-118d-dpf-edition-sport-ID7HiO2M.html
Mercedes-Benz A 150,2007,134455,95,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-a-150-ID7HrC8r.html
Mercedes-Benz A 160 CDI,2010,215000,82,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-a-160-cdi-ID7HorYy.html
Opel Insignia 2.0 CDTI,2009,236970,130,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-ID7HrD5H.html
Ford Fiesta,2010,192000,90,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7HcE4w.html
Dacia Sandero 1.2 16V 75 Celebration,2010,122764,75,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-1-2-16v-75-celebration-ID7HrUcW.html
Suzuki SX4,2010,180000,107,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/suzuki-sx4-ID7Hpn1I.html
Opel Corsa,2008,183421,95,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-ID7HrMjO.html
Ford Ka 1.2 Start-Stopp-System Ambiente,2014,170767,69,Benzina+GPL,3 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-ka-1-2-start-stopp-system-ambiente-ID7HrL4l.html
Volkswagen Golf Plus 1.9 TDI Comfortline,2006,190000,105,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-plus-1-9-tdi-comfortline-ID7HrTaI.html
Mazda CX-7 2.3i Turbo Revolution,2008,186000,260,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mazda-cx-7-2-3i-turbo-revolution-ID7HrOuf.html
Volkswagen Passat Variant 2.0 TDI Blue TDI Comfortline,2009,239000,140,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-blue-tdi-comfortline-ID7HoEpu.html
Seat Leon 1.2 TSI Copa,2011,162000,105,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-2-tsi-copa-ID7HrWXi.html
Renault Megane 1.5 dCi Expression,2011,260000,110,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-1-5-dci-expression-ID7HrV7e.html
Ford Focus,2005,92000,100,Benzina+GPL,3 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HqF6W.html
Mazda 3 1.6 MZR Active,2009,208000,105,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-1-6-mzr-active-ID7Hs184.html
Renault Scenic,2011,276000,110,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-scenic-ID7HrIhJ.html
Opel Zafira 1.7 CDTI ecoFLEX Design Edition,2011,241597,110,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-7-cdti-ecoflex-design-edition-ID7HrUof.html
Volkswagen Passat Variant 2.0 TDI Trendline DPF BlueMotion Technology,2010,286000,110,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-trendline-dpf-bluemotion-technology-ID7HrCYt.html
BMW Seria 5 520d Touring,2000,395000,136,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-520d-touring-ID7HmSd8.html
Opel Astra 1.3 CDTI DPF ecoFLEX Sports Tourer Edition,2012,258000,95,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-3-cdti-dpf-ecoflex-sports-tourer-edition-ID7Hs3Tx.html
Mazda 3 1.6 CD Sport DPF Active,2010,186000,109,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-1-6-cd-sport-dpf-active-ID7Hp9nb.html
Seat Mii,2014,220000,60,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-mii-ID7HqYhs.html
Fiat Qubo 1.3 Multijet 16V DPF Start&Stop Trekking,2010,212000,75,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/fiat-qubo-1-3-multijet-16v-dpf-start-stop-trekking-ID7HqOM9.html
Renault Megane,2010,305000,130,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HrLlo.html
Peugeot 301 1.6 HDI FAP Active,2013,263852,92,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-301-1-6-hdi-fap-active-ID7HpreM.html
Smart Fortwo coupe 62 KW,2014,198087,84,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/smart-fortwo-coupe-62-kw-ID7HqQt3.html
Mini ONE,2004,170000,90,Benzina,3 989EUR(3 352 EUR - net),https://www.autovit.ro/autoturisme/anunt/mini-one-ID7Hpq68.html
Mini ONE Standard,2011,161000,98,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mini-one-standard-ID7HpTQO.html
Audi A6 3.0 TDI DPF tiptr Avant quattro,2006,283147,225,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a6-3-0-tdi-dpf-tiptr-avant-quattro-ID7H70Qp.html
Suzuki Jimny,2005,195000,86,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/suzuki-jimny-ID7Hs9oz.html
Audi A3 Sportback 1.9 TDI DPF Attraction,2007,330000,105,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a3-sportback-1-9-tdi-dpf-attraction-ID7Hrxsm.html
Audi A4 2.0 TDI Quattro Avant,2007,254000,170,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-2-0-tdi-quattro-avant-ID7HrACd.html
Mazda 3 CD109 TE,2010,218541,109,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mazda-3-cd109-te-ID7HpkWp.html
Opel Astra Caravan Classic III 1.7 CDTI,2012,233345,110,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-caravan-classic-iii-1-7-cdti-ID7Hpqau.html
Opel Insignia 2.0 CDTI Automatik Design Edition,2010,307000,160,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-automatik-design-edition-ID7Hp8YY.html
Hyundai I30 1.4 Comfort,2009,248000,109,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-1-4-comfort-ID7HkUvO.html
BMW X3,2008,155298,218,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x3-ID7Hqarq.html
Opel Insignia 2.0 CDTI ECOFlex,2011,294000,130,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-ecoflex-ID7HpM6D.html
Volkswagen Eos 2.0 FSI,2006,187000,150,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-eos-2-0-fsi-ID7Hs4Ma.html
Skoda Octavia,2013,322000,105,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7HrzJg.html
Ford Mondeo,2008,268000,140,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ID7HqwlL.html
Audi A6 2.7 TDI,2006,372264,180,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a6-2-7-tdi-ID7Hs58J.html
Audi A4 Avant 1.9 TDI,2005,258000,116,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-1-9-tdi-ID7Ho9mK.html
Ford Fiesta 1.25 Trend,2010,204000,60,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-25-trend-ID7HqTn0.html
Dacia Duster,2012,253460,90,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7HrRLG.html
Seat Ibiza ST 1.2 TDI CR Style 4YOU,2011,198000,75,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-st-1-2-tdi-cr-style-4you-ID7Hp9n6.html
Audi TT Coupe 1.8 T,2000,208000,180,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-tt-coupe-1-8-t-ID7HqGDi.html
Volkswagen Golf,2008,341000,140,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HqIbD.html
Audi A4 Avant 2.0 TDI,2006,335000,140,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-2-0-tdi-ID7Hppb7.html
Opel Corsa,2008,175000,90,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-ID7HqHCw.html
Seat Alhambra 1.9 TDI Reference,2009,242619,115,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-alhambra-1-9-tdi-reference-ID7HrUCg.html
Mercedes-Benz A,2011,181000,95,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-a-ID7HkzJd.html
Volkswagen Jetta,2006,173000,116,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-ID7HrC1e.html
Seat Ibiza,2013,308000,90,Diesel,3 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-ID7HrC1l.html
BMW Seria 1 116i,2008,233000,122,Benzina,3 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-116i-ID7HrTT9.html
